passo,t,i,j,k,x,y,z,u
100,0.0182317,175,62,0,0.54859,0.98413,0.00000,0
100,0.0182317,175,62,2,0.54859,0.98413,0.03175,1.0778e-57
100,0.0182317,175,62,4,0.54859,0.98413,0.06349,1.17947e-54
100,0.0182317,175,62,6,0.54859,0.98413,0.09524,1.01031e-51
100,0.0182317,175,62,8,0.54859,0.98413,0.12698,6.66391e-49
100,0.0182317,175,62,10,0.54859,0.98413,0.15873,3.31968e-46
100,0.0182317,175,62,12,0.54859,0.98413,0.19048,1.22047e-43
100,0.0182317,175,62,14,0.54859,0.98413,0.22222,3.22105e-41
100,0.0182317,175,62,16,0.54859,0.98413,0.25397,5.90218e-39
100,0.0182317,175,62,18,0.54859,0.98413,0.28571,7.21144e-37
100,0.0182317,175,62,20,0.54859,0.98413,0.31746,5.59493e-35
100,0.0182317,175,62,22,0.54859,0.98413,0.34921,2.59939e-33
100,0.0182317,175,62,24,0.54859,0.98413,0.38095,6.75228e-32
100,0.0182317,175,62,26,0.54859,0.98413,0.41270,9.0854e-31
100,0.0182317,175,62,28,0.54859,0.98413,0.44444,5.85895e-30
100,0.0182317,175,62,30,0.54859,0.98413,0.47619,1.69274e-29
100,0.0182317,175,62,32,0.54859,0.98413,0.50794,2.09776e-29
100,0.0182317,175,62,34,0.54859,0.98413,0.53968,1.1048e-29
100,0.0182317,175,62,36,0.54859,0.98413,0.57143,2.54106e-30
100,0.0182317,175,62,38,0.54859,0.98413,0.60317,2.70242e-31
100,0.0182317,175,62,40,0.54859,0.98413,0.63492,1.43133e-32
100,0.0182317,175,62,42,0.54859,0.98413,0.66667,4.08258e-34
100,0.0182317,175,62,44,0.54859,0.98413,0.69841,6.74606e-36
100,0.0182317,175,62,46,0.54859,0.98413,0.73016,6.88258e-38
100,0.0182317,175,62,48,0.54859,0.98413,0.76190,4.57436e-40
100,0.0182317,175,62,50,0.54859,0.98413,0.79365,2.07061e-42
100,0.0182317,175,62,52,0.54859,0.98413,0.82540,6.62221e-45
100,0.0182317,175,62,54,0.54859,0.98413,0.85714,1.54254e-47
100,0.0182317,175,62,56,0.54859,0.98413,0.88889,2.68392e-50
100,0.0182317,175,62,58,0.54859,0.98413,0.92063,3.56274e-53
100,0.0182317,175,62,60,0.54859,0.98413,0.95238,3.67291e-56
100,0.0182317,175,62,62,0.54859,0.98413,0.98413,2.98344e-59
100,0.0182317,182,0,0,0.57053,0.00000,0.00000,0
100,0.0182317,182,0,2,0.57053,0.00000,0.03175,0
100,0.0182317,182,0,4,0.57053,0.00000,0.06349,0
100,0.0182317,182,0,6,0.57053,0.00000,0.09524,0
100,0.0182317,182,0,8,0.57053,0.00000,0.12698,0
100,0.0182317,182,0,10,0.57053,0.00000,0.15873,0
100,0.0182317,182,0,12,0.57053,0.00000,0.19048,0
100,0.0182317,182,0,14,0.57053,0.00000,0.22222,0
100,0.0182317,182,0,16,0.57053,0.00000,0.25397,0
100,0.0182317,182,0,18,0.57053,0.00000,0.28571,0
100,0.0182317,182,0,20,0.57053,0.00000,0.31746,0
100,0.0182317,182,0,22,0.57053,0.00000,0.34921,0
100,0.0182317,182,0,24,0.57053,0.00000,0.38095,0
100,0.0182317,182,0,26,0.57053,0.00000,0.41270,0
100,0.0182317,182,0,28,0.57053,0.00000,0.44444,0
100,0.0182317,182,0,30,0.57053,0.00000,0.47619,0
100,0.0182317,182,0,32,0.57053,0.00000,0.50794,0
100,0.0182317,182,0,34,0.57053,0.00000,0.53968,0
100,0.0182317,182,0,36,0.57053,0.00000,0.57143,0
100,0.0182317,182,0,38,0.57053,0.00000,0.60317,0
100,0.0182317,182,0,40,0.57053,0.00000,0.63492,0
100,0.0182317,182,0,42,0.57053,0.00000,0.66667,0
100,0.0182317,182,0,44,0.57053,0.00000,0.69841,0
100,0.0182317,182,0,46,0.57053,0.00000,0.73016,0
100,0.0182317,182,0,48,0.57053,0.00000,0.76190,0
100,0.0182317,182,0,50,0.57053,0.00000,0.79365,0
100,0.0182317,182,0,52,0.57053,0.00000,0.82540,0
100,0.0182317,182,0,54,0.57053,0.00000,0.85714,0
100,0.0182317,182,0,56,0.57053,0.00000,0.88889,0
100,0.0182317,182,0,58,0.57053,0.00000,0.92063,0
100,0.0182317,182,0,60,0.57053,0.00000,0.95238,0
100,0.0182317,182,0,62,0.57053,0.00000,0.98413,0
100,0.0182317,182,2,0,0.57053,0.03175,0.00000,0
100,0.0182317,182,2,2,0.57053,0.03175,0.03175,1.2364e-56
100,0.0182317,182,2,4,0.57053,0.03175,0.06349,1.33549e-53
100,0.0182317,182,2,6,0.57053,0.03175,0.09524,1.12974e-50
100,0.0182317,182,2,8,0.57053,0.03175,0.12698,7.36332e-48
100,0.0182317,182,2,10,0.57053,0.03175,0.15873,3.62669e-45
100,0.0182317,182,2,12,0.57053,0.03175,0.19048,1.31909e-42
100,0.0182317,182,2,14,0.57053,0.03175,0.22222,3.44636e-40
100,0.0182317,182,2,16,0.57053,0.03175,0.25397,6.25595e-38
100,0.0182317,182,2,18,0.57053,0.03175,0.28571,7.57808e-36
100,0.0182317,182,2,20,0.57053,0.03175,0.31746,5.834e-34
100,0.0182317,182,2,22,0.57053,0.03175,0.34921,2.69221e-32
100,0.0182317,182,2,24,0.57053,0.03175,0.38095,6.95409e-31
100,0.0182317,182,2,26,0.57053,0.03175,0.41270,9.316e-30
100,0.0182317,182,2,28,0.57053,0.03175,0.44444,5.98937e-29
100,0.0182317,182,2,30,0.57053,0.03175,0.47619,1.7275e-28
100,0.0182317,182,2,32,0.57053,0.03175,0.50794,2.14012e-28
100,0.0182317,182,2,34,0.57053,0.03175,0.53968,1.12825e-28
100,0.0182317,182,2,36,0.57053,0.03175,0.57143,2.60114e-29
100,0.0182317,182,2,38,0.57053,0.03175,0.60317,2.77664e-30
100,0.0182317,182,2,40,0.57053,0.03175,0.63492,1.47805e-31
100,0.0182317,182,2,42,0.57053,0.03175,0.66667,4.24211e-33
100,0.0182317,182,2,44,0.57053,0.03175,0.69841,7.06081e-35
100,0.0182317,182,2,46,0.57053,0.03175,0.73016,7.26299e-37
100,0.0182317,182,2,48,0.57053,0.03175,0.76190,4.87093e-39
100,0.0182317,182,2,50,0.57053,0.03175,0.79365,2.22647e-41
100,0.0182317,182,2,52,0.57053,0.03175,0.82540,7.19533e-44
100,0.0182317,182,2,54,0.57053,0.03175,0.85714,1.69466e-46
100,0.0182317,182,2,56,0.57053,0.03175,0.88889,2.98315e-49
100,0.0182317,182,2,58,0.57053,0.03175,0.92063,4.00861e-52
100,0.0182317,182,2,60,0.57053,0.03175,0.95238,4.18569e-55
100,0.0182317,182,2,62,0.57053,0.03175,0.98413,3.44555e-58
100,0.0182317,182,4,0,0.57053,0.06349,0.00000,0
100,0.0182317,182,4,2,0.57053,0.06349,0.03175,1.33549e-53
100,0.0182317,182,4,4,0.57053,0.06349,0.06349,1.39103e-50
100,0.0182317,182,4,6,0.57053,0.06349,0.09524,1.13628e-47
100,0.0182317,182,4,8,0.57053,0.06349,0.12698,7.16131e-45
100,0.0182317,182,4,10,0.57053,0.06349,0.15873,3.41572e-42
100,0.0182317,182,4,12,0.57053,0.06349,0.19048,1.20498e-39
100,0.0182317,182,4,14,0.57053,0.06349,0.22222,3.0587e-37
100,0.0182317,182,4,16,0.57053,0.06349,0.25397,5.40456e-35
100,0.0182317,182,4,18,0.57053,0.06349,0.28571,6.38612e-33
100,0.0182317,182,4,20,0.57053,0.06349,0.31746,4.80739e-31
100,0.0182317,182,4,22,0.57053,0.06349,0.34921,2.17535e-29
100,0.0182317,182,4,24,0.57053,0.06349,0.38095,5.52754e-28
100,0.0182317,182,4,26,0.57053,0.06349,0.41270,7.31064e-27
100,0.0182317,182,4,28,0.57053,0.06349,0.44444,4.65827e-26
100,0.0182317,182,4,30,0.57053,0.06349,0.47619,1.33694e-25
100,0.0182317,182,4,32,0.57053,0.06349,0.50794,1.65463e-25
100,0.0182317,182,4,34,0.57053,0.06349,0.53968,8.74896e-26
100,0.0182317,182,4,36,0.57053,0.06349,0.57143,2.03111e-26
100,0.0182317,182,4,38,0.57053,0.06349,0.60317,2.19192e-27
100,0.0182317,182,4,40,0.57053,0.06349,0.63492,1.18402e-28
100,0.0182317,182,4,42,0.57053,0.06349,0.66667,3.4602e-30
100,0.0182317,182,4,44,0.57053,0.06349,0.69841,5.88198e-32
100,0.0182317,182,4,46,0.57053,0.06349,0.73016,6.19534e-34
100,0.0182317,182,4,48,0.57053,0.06349,0.76190,4.26408e-36
100,0.0182317,182,4,50,0.57053,0.06349,0.79365,2.00429e-38
100,0.0182317,182,4,52,0.57053,0.06349,0.82540,6.67267e-41
100,0.0182317,182,4,54,0.57053,0.06349,0.85714,1.62161e-43
100,0.0182317,182,4,56,0.57053,0.06349,0.88889,2.94991e-46
100,0.0182317,182,4,58,0.57053,0.06349,0.92063,4.10223e-49
100,0.0182317,182,4,60,0.57053,0.06349,0.95238,4.43897e-52
100,0.0182317,182,4,62,0.57053,0.06349,0.98413,3.79169e-55
100,0.0182317,182,6,0,0.57053,0.09524,0.00000,0
100,0.0182317,182,6,2,0.57053,0.09524,0.03175,1.12974e-50
100,0.0182317,182,6,4,0.57053,0.09524,0.06349,1.13628e-47
100,0.0182317,182,6,6,0.57053,0.09524,0.09524,8.9742e-45
100,0.0182317,182,6,8,0.57053,0.09524,0.12698,5.4758e-42
100,0.0182317,182,6,10,0.57053,0.09524,0.15873,2.53215e-39
100,0.0182317,182,6,12,0.57053,0.09524,0.19048,8.67336e-37
100,0.0182317,182,6,14,0.57053,0.09524,0.22222,2.14118e-34
100,0.0182317,182,6,16,0.57053,0.09524,0.25397,3.6861e-32
100,0.0182317,182,6,18,0.57053,0.09524,0.28571,4.25222e-30
100,0.0182317,182,6,20,0.57053,0.09524,0.31746,3.13235e-28
100,0.0182317,182,6,22,0.57053,0.09524,0.34921,1.39071e-26
100,0.0182317,182,6,24,0.57053,0.09524,0.38095,3.47799e-25
100,0.0182317,182,6,26,0.57053,0.09524,0.41270,4.54304e-24
100,0.0182317,182,6,28,0.57053,0.09524,0.44444,2.86972e-23
100,0.0182317,182,6,30,0.57053,0.09524,0.47619,8.19651e-23
100,0.0182317,182,6,32,0.57053,0.09524,0.50794,1.01345e-22
100,0.0182317,182,6,34,0.57053,0.09524,0.53968,5.37418e-23
100,0.0182317,182,6,36,0.57053,0.09524,0.57143,1.25611e-23
100,0.0182317,182,6,38,0.57053,0.09524,0.60317,1.37e-24
100,0.0182317,182,6,40,0.57053,0.09524,0.63492,7.50644e-26
100,0.0182317,182,6,42,0.57053,0.09524,0.66667,2.23244e-27
100,0.0182317,182,6,44,0.57053,0.09524,0.69841,3.87309e-29
100,0.0182317,182,6,46,0.57053,0.09524,0.73016,4.17388e-31
100,0.0182317,182,6,48,0.57053,0.09524,0.76190,2.94567e-33
100,0.0182317,182,6,50,0.57053,0.09524,0.79365,1.42243e-35
100,0.0182317,182,6,52,0.57053,0.09524,0.82540,4.8733e-38
100,0.0182317,182,6,54,0.57053,0.09524,0.85714,1.22067e-40
100,0.0182317,182,6,56,0.57053,0.09524,0.88889,2.29202e-43
100,0.0182317,182,6,58,0.57053,0.09524,0.92063,3.29441e-46
100,0.0182317,182,6,60,0.57053,0.09524,0.95238,3.68941e-49
100,0.0182317,182,6,62,0.57053,0.09524,0.98413,3.26561e-52
100,0.0182317,182,8,0,0.57053,0.12698,0.00000,0
100,0.0182317,182,8,2,0.57053,0.12698,0.03175,7.36332e-48
100,0.0182317,182,8,4,0.57053,0.12698,0.06349,7.16131e-45
100,0.0182317,182,8,6,0.57053,0.12698,0.09524,5.4758e-42
100,0.0182317,182,8,8,0.57053,0.12698,0.12698,3.23886e-39
100,0.0182317,182,8,10,0.57053,0.12698,0.15873,1.4538e-36
100,0.0182317,182,8,12,0.57053,0.12698,0.19048,4.84051e-34
100,0.0182317,182,8,14,0.57053,0.12698,0.22222,1.16337e-31
100,0.0182317,182,8,16,0.57053,0.12698,0.25397,1.95317e-29
100,0.0182317,182,8,18,0.57053,0.12698,0.28571,2.20161e-27
100,0.0182317,182,8,20,0.57053,0.12698,0.31746,1.58822e-25
100,0.0182317,182,8,22,0.57053,0.12698,0.34921,6.92327e-24
100,0.0182317,182,8,24,0.57053,0.12698,0.38095,1.70498e-22
100,0.0182317,182,8,26,0.57053,0.12698,0.41270,2.20042e-21
100,0.0182317,182,8,28,0.57053,0.12698,0.44444,1.37828e-20
100,0.0182317,182,8,30,0.57053,0.12698,0.47619,3.91824e-20
100,0.0182317,182,8,32,0.57053,0.12698,0.50794,4.84013e-20
100,0.0182317,182,8,34,0.57053,0.12698,0.53968,2.57388e-20
100,0.0182317,182,8,36,0.57053,0.12698,0.57143,6.05556e-21
100,0.0182317,182,8,38,0.57053,0.12698,0.60317,6.67274e-22
100,0.0182317,182,8,40,0.57053,0.12698,0.63492,3.70676e-23
100,0.0182317,182,8,42,0.57053,0.12698,0.66667,1.12121e-24
100,0.0182317,182,8,44,0.57053,0.12698,0.69841,1.98386e-26
100,0.0182317,182,8,46,0.57053,0.12698,0.73016,2.18563e-28
100,0.0182317,182,8,48,0.57053,0.12698,0.76190,1.58017e-30
100,0.0182317,182,8,50,0.57053,0.12698,0.79365,7.83119e-33
100,0.0182317,182,8,52,0.57053,0.12698,0.82540,2.75805e-35
100,0.0182317,182,8,54,0.57053,0.12698,0.85714,7.11222e-38
100,0.0182317,182,8,56,0.57053,0.12698,0.88889,1.37672e-40
100,0.0182317,182,8,58,0.57053,0.12698,0.92063,2.04264e-43
100,0.0182317,182,8,60,0.57053,0.12698,0.95238,2.36425e-46
100,0.0182317,182,8,62,0.57053,0.12698,0.98413,2.16538e-49
100,0.0182317,182,10,0,0.57053,0.15873,0.00000,0
100,0.0182317,182,10,2,0.57053,0.15873,0.03175,3.62669e-45
100,0.0182317,182,10,4,0.57053,0.15873,0.06349,3.41572e-42
100,0.0182317,182,10,6,0.57053,0.15873,0.09524,2.53215e-39
100,0.0182317,182,10,8,0.57053,0.15873,0.12698,1.4538e-36
100,0.0182317,182,10,10,0.57053,0.15873,0.15873,6.34211e-34
100,0.0182317,182,10,12,0.57053,0.15873,0.19048,2.05506e-31
100,0.0182317,182,10,14,0.57053,0.15873,0.22222,4.81386e-29
100,0.0182317,182,10,16,0.57053,0.15873,0.25397,7.88982e-27
100,0.0182317,182,10,18,0.57053,0.15873,0.28571,8.698e-25
100,0.0182317,182,10,20,0.57053,0.15873,0.31746,6.14983e-23
100,0.0182317,182,10,22,0.57053,0.15873,0.34921,2.63391e-21
100,0.0182317,182,10,24,0.57053,0.15873,0.38095,6.39109e-20
100,0.0182317,182,10,26,0.57053,0.15873,0.41270,8.15296e-19
100,0.0182317,182,10,28,0.57053,0.15873,0.44444,5.06539e-18
100,0.0182317,182,10,30,0.57053,0.15873,0.47619,1.4335e-17
100,0.0182317,182,10,32,0.57053,0.15873,0.50794,1.76918e-17
100,0.0182317,182,10,34,0.57053,0.15873,0.53968,9.43371e-18
100,0.0182317,182,10,36,0.57053,0.15873,0.57143,2.23359e-18
100,0.0182317,182,10,38,0.57053,0.15873,0.60317,2.48573e-19
100,0.0182317,182,10,40,0.57053,0.15873,0.63492,1.39928e-20
100,0.0182317,182,10,42,0.57053,0.15873,0.66667,4.30194e-22
100,0.0182317,182,10,44,0.57053,0.15873,0.69841,7.75718e-24
100,0.0182317,182,10,46,0.57053,0.15873,0.73016,8.72917e-26
100,0.0182317,182,10,48,0.57053,0.15873,0.76190,6.45894e-28
100,0.0182317,182,10,50,0.57053,0.15873,0.79365,3.28169e-30
100,0.0182317,182,10,52,0.57053,0.15873,0.82540,1.18675e-32
100,0.0182317,182,10,54,0.57053,0.15873,0.85714,3.1467e-35
100,0.0182317,182,10,56,0.57053,0.15873,0.88889,6.27128e-38
100,0.0182317,182,10,58,0.57053,0.15873,0.92063,9.59165e-41
100,0.0182317,182,10,60,0.57053,0.15873,0.95238,1.14576e-43
100,0.0182317,182,10,62,0.57053,0.15873,0.98413,1.08422e-46
100,0.0182317,182,12,0,0.57053,0.19048,0.00000,0
100,0.0182317,182,12,2,0.57053,0.19048,0.03175,1.31909e-42
100,0.0182317,182,12,4,0.57053,0.19048,0.06349,1.20498e-39
100,0.0182317,182,12,6,0.57053,0.19048,0.09524,8.67336e-37
100,0.0182317,182,12,8,0.57053,0.19048,0.12698,4.84051e-34
100,0.0182317,182,12,10,0.57053,0.19048,0.15873,2.05506e-31
100,0.0182317,182,12,12,0.57053,0.19048,0.19048,6.48889e-29
100,0.0182317,182,12,14,0.57053,0.19048,0.22222,1.48319e-26
100,0.0182317,182,12,16,0.57053,0.19048,0.25397,2.37575e-24
100,0.0182317,182,12,18,0.57053,0.19048,0.28571,2.56413e-22
100,0.0182317,182,12,20,0.57053,0.19048,0.31746,1.77846e-20
100,0.0182317,182,12,22,0.57053,0.19048,0.34921,7.48948e-19
100,0.0182317,182,12,24,0.57053,0.19048,0.38095,1.79169e-17
100,0.0182317,182,12,26,0.57053,0.19048,0.41270,2.2603e-16
100,0.0182317,182,12,28,0.57053,0.19048,0.44444,1.39337e-15
100,0.0182317,182,12,30,0.57053,0.19048,0.47619,3.92611e-15
100,0.0182317,182,12,32,0.57053,0.19048,0.50794,4.84126e-15
100,0.0182317,182,12,34,0.57053,0.19048,0.53968,2.58823e-15
100,0.0182317,182,12,36,0.57053,0.19048,0.57143,6.16552e-16
100,0.0182317,182,12,38,0.57053,0.19048,0.60317,6.92707e-17
100,0.0182317,182,12,40,0.57053,0.19048,0.63492,3.94927e-18
100,0.0182317,182,12,42,0.57053,0.19048,0.66667,1.23323e-19
100,0.0182317,182,12,44,0.57053,0.19048,0.69841,2.26432e-21
100,0.0182317,182,12,46,0.57053,0.19048,0.73016,2.60015e-23
100,0.0182317,182,12,48,0.57053,0.19048,0.76190,1.96694e-25
100,0.0182317,182,12,50,0.57053,0.19048,0.79365,1.0234e-27
100,0.0182317,182,12,52,0.57053,0.19048,0.82540,3.79537e-30
100,0.0182317,182,12,54,0.57053,0.19048,0.85714,1.03342e-32
100,0.0182317,182,12,56,0.57053,0.19048,0.88889,2.11756e-35
100,0.0182317,182,12,58,0.57053,0.19048,0.92063,3.33374e-38
100,0.0182317,182,12,60,0.57053,0.19048,0.95238,4.10363e-41
100,0.0182317,182,12,62,0.57053,0.19048,0.98413,4.00567e-44
100,0.0182317,182,14,0,0.57053,0.22222,0.00000,0
100,0.0182317,182,14,2,0.57053,0.22222,0.03175,3.44636e-40
100,0.0182317,182,14,4,0.57053,0.22222,0.06349,3.0587e-37
100,0.0182317,182,14,6,0.57053,0.22222,0.09524,2.14118e-34
100,0.0182317,182,14,8,0.57053,0.22222,0.12698,1.16337e-31
100,0.0182317,182,14,10,0.57053,0.22222,0.15873,4.81386e-29
100,0.0182317,182,14,12,0.57053,0.22222,0.19048,1.48319e-26
100,0.0182317,182,14,14,0.57053,0.22222,0.22222,3.31245e-24
100,0.0182317,182,14,16,0.57053,0.22222,0.25397,5.19162e-22
100,0.0182317,182,14,18,0.57053,0.22222,0.28571,5.49172e-20
100,0.0182317,182,14,20,0.57053,0.22222,0.31746,3.74022e-18
100,0.0182317,182,14,22,0.57053,0.22222,0.34921,1.55004e-16
100,0.0182317,182,14,24,0.57053,0.22222,0.38095,3.65845e-15
100,0.0182317,182,14,26,0.57053,0.22222,0.41270,4.56659e-14
100,0.0182317,182,14,28,0.57053,0.22222,0.44444,2.7942e-13
100,0.0182317,182,14,30,0.57053,0.22222,0.47619,7.84056e-13
100,0.0182317,182,14,32,0.57053,0.22222,0.50794,9.6601e-13
100,0.0182317,182,14,34,0.57053,0.22222,0.53968,5.17737e-13
100,0.0182317,182,14,36,0.57053,0.22222,0.57143,1.24051e-13
100,0.0182317,182,14,38,0.57053,0.22222,0.60317,1.40642e-14
100,0.0182317,182,14,40,0.57053,0.22222,0.63492,8.11581e-16
100,0.0182317,182,14,42,0.57053,0.22222,0.66667,2.57211e-17
100,0.0182317,182,14,44,0.57053,0.22222,0.69841,4.80439e-19
100,0.0182317,182,14,46,0.57053,0.22222,0.73016,5.62392e-21
100,0.0182317,182,14,48,0.57053,0.22222,0.76190,4.34445e-23
100,0.0182317,182,14,50,0.57053,0.22222,0.79365,2.31185e-25
100,0.0182317,182,14,52,0.57053,0.22222,0.82540,8.78082e-28
100,0.0182317,182,14,54,0.57053,0.22222,0.85714,2.45168e-30
100,0.0182317,182,14,56,0.57053,0.22222,0.88889,5.15733e-33
100,0.0182317,182,14,58,0.57053,0.22222,0.92063,8.34426e-36
100,0.0182317,182,14,60,0.57053,0.22222,0.95238,1.05666e-38
100,0.0182317,182,14,62,0.57053,0.22222,0.98413,1.06212e-41
100,0.0182317,182,16,0,0.57053,0.25397,0.00000,0
100,0.0182317,182,16,2,0.57053,0.25397,0.03175,6.25595e-38
100,0.0182317,182,16,4,0.57053,0.25397,0.06349,5.40456e-35
100,0.0182317,182,16,6,0.57053,0.25397,0.09524,3.6861e-32
100,0.0182317,182,16,8,0.57053,0.25397,0.12698,1.95317e-29
100,0.0182317,182,16,10,0.57053,0.25397,0.15873,7.88982e-27
100,0.0182317,182,16,12,0.57053,0.25397,0.19048,2.37575e-24
100,0.0182317,182,16,14,0.57053,0.25397,0.22222,5.19162e-22
100,0.0182317,182,16,16,0.57053,0.25397,0.25397,7.97248e-20
100,0.0182317,182,16,18,0.57053,0.25397,0.28571,8.27558e-18
100,0.0182317,182,16,20,0.57053,0.25397,0.31746,5.54053e-16
100,0.0182317,182,16,22,0.57053,0.25397,0.34921,2.26178e-14
100,0.0182317,182,16,24,0.57053,0.25397,0.38095,5.27093e-13
100,0.0182317,182,16,26,0.57053,0.25397,0.41270,6.51387e-12
100,0.0182317,182,16,28,0.57053,0.25397,0.44444,3.95777e-11
100,0.0182317,182,16,30,0.57053,0.25397,0.47619,1.1062e-10
100,0.0182317,182,16,32,0.57053,0.25397,0.50794,1.36184e-10
100,0.0182317,182,16,34,0.57053,0.25397,0.53968,7.31609e-11
100,0.0182317,182,16,36,0.57053,0.25397,0.57143,1.76261e-11
100,0.0182317,182,16,38,0.57053,0.25397,0.60317,2.01548e-12
100,0.0182317,182,16,40,0.57053,0.25397,0.63492,1.17637e-13
100,0.0182317,182,16,42,0.57053,0.25397,0.66667,3.7805e-15
100,0.0182317,182,16,44,0.57053,0.25397,0.69841,7.1764e-17
100,0.0182317,182,16,46,0.57053,0.25397,0.73016,8.55343e-19
100,0.0182317,182,16,48,0.57053,0.25397,0.76190,6.73875e-21
100,0.0182317,182,16,50,0.57053,0.25397,0.79365,3.66242e-23
100,0.0182317,182,16,52,0.57053,0.25397,0.82540,1.42253e-25
100,0.0182317,182,16,54,0.57053,0.25397,0.85714,4.06634e-28
100,0.0182317,182,16,56,0.57053,0.25397,0.88889,8.76676e-31
100,0.0182317,182,16,58,0.57053,0.25397,0.92063,1.45514e-33
100,0.0182317,182,16,60,0.57053,0.25397,0.95238,1.8922e-36
100,0.0182317,182,16,62,0.57053,0.25397,0.98413,1.95478e-39
100,0.0182317,182,18,0,0.57053,0.28571,0.00000,0
100,0.0182317,182,18,2,0.57053,0.28571,0.03175,7.57808e-36
100,0.0182317,182,18,4,0.57053,0.28571,0.06349,6.38612e-33
100,0.0182317,182,18,6,0.57053,0.28571,0.09524,4.25222e-30
100,0.0182317,182,18,8,0.57053,0.28571,0.12698,2.20161e-27
100,0.0182317,182,18,10,0.57053,0.28571,0.15873,8.698e-25
100,0.0182317,182,18,12,0.57053,0.28571,0.19048,2.56413e-22
100,0.0182317,182,18,14,0.57053,0.28571,0.22222,5.49172e-20
100,0.0182317,182,18,16,0.57053,0.28571,0.25397,8.27558e-18
100,0.0182317,182,18,18,0.57053,0.28571,0.28571,8.44133e-16
100,0.0182317,182,18,20,0.57053,0.28571,0.31746,5.56254e-14
100,0.0182317,182,18,22,0.57053,0.28571,0.34921,2.23923e-12
100,0.0182317,182,18,24,0.57053,0.28571,0.38095,5.15721e-11
100,0.0182317,182,18,26,0.57053,0.28571,0.41270,6.31438e-10
100,0.0182317,182,18,28,0.57053,0.28571,0.44444,3.81153e-09
100,0.0182317,182,18,30,0.57053,0.28571,0.47619,1.06144e-08
100,0.0182317,182,18,32,0.57053,0.28571,0.50794,1.30578e-08
100,0.0182317,182,18,34,0.57053,0.28571,0.53968,7.03031e-09
100,0.0182317,182,18,36,0.57053,0.28571,0.57143,1.70244e-09
100,0.0182317,182,18,38,0.57053,0.28571,0.60317,1.96221e-10
100,0.0182317,182,18,40,0.57053,0.28571,0.63492,1.15745e-11
100,0.0182317,182,18,42,0.57053,0.28571,0.66667,3.76812e-13
100,0.0182317,182,18,44,0.57053,0.28571,0.69841,7.26072e-15
100,0.0182317,182,18,46,0.57053,0.28571,0.73016,8.7997e-17
100,0.0182317,182,18,48,0.57053,0.28571,0.76190,7.06015e-19
100,0.0182317,182,18,50,0.57053,0.28571,0.79365,3.91272e-21
100,0.0182317,182,18,52,0.57053,0.28571,0.82540,1.5515e-23
100,0.0182317,182,18,54,0.57053,0.28571,0.85714,4.5324e-26
100,0.0182317,182,18,56,0.57053,0.28571,0.88889,9.99574e-29
100,0.0182317,182,18,58,0.57053,0.28571,0.92063,1.69872e-31
100,0.0182317,182,18,60,0.57053,0.28571,0.95238,2.26356e-34
100,0.0182317,182,18,62,0.57053,0.28571,0.98413,2.39816e-37
100,0.0182317,182,20,0,0.57053,0.31746,0.00000,0
100,0.0182317,182,20,2,0.57053,0.31746,0.03175,5.834e-34
100,0.0182317,182,20,4,0.57053,0.31746,0.06349,4.80739e-31
100,0.0182317,182,20,6,0.57053,0.31746,0.09524,3.13235e-28
100,0.0182317,182,20,8,0.57053,0.31746,0.12698,1.58822e-25
100,0.0182317,182,20,10,0.57053,0.31746,0.15873,6.14983e-23
100,0.0182317,182,20,12,0.57053,0.31746,0.19048,1.77846e-20
100,0.0182317,182,20,14,0.57053,0.31746,0.22222,3.74022e-18
100,0.0182317,182,20,16,0.57053,0.31746,0.25397,5.54053e-16
100,0.0182317,182,20,18,0.57053,0.31746,0.28571,5.56254e-14
100,0.0182317,182,20,20,0.57053,0.31746,0.31746,3.61307e-12
100,0.0182317,182,20,22,0.57053,0.31746,0.34921,1.43609e-10
100,0.0182317,182,20,24,0.57053,0.31746,0.38095,3.27217e-09
100,0.0182317,182,20,26,0.57053,0.31746,0.41270,3.97259e-08
100,0.0182317,182,20,28,0.57053,0.31746,0.44444,2.38368e-07
100,0.0182317,182,20,30,0.57053,0.31746,0.47619,6.61595e-07
100,0.0182317,182,20,32,0.57053,0.31746,0.50794,8.13349e-07
100,0.0182317,182,20,34,0.57053,0.31746,0.53968,4.38787e-07
100,0.0182317,182,20,36,0.57053,0.31746,0.57143,1.06752e-07
100,0.0182317,182,20,38,0.57053,0.31746,0.60317,1.23936e-08
100,0.0182317,182,20,40,0.57053,0.31746,0.63492,7.38142e-10
100,0.0182317,182,20,42,0.57053,0.31746,0.66667,2.43147e-11
100,0.0182317,182,20,44,0.57053,0.31746,0.69841,4.74927e-13
100,0.0182317,182,20,46,0.57053,0.31746,0.73016,5.84389e-15
100,0.0182317,182,20,48,0.57053,0.31746,0.76190,4.76674e-17
100,0.0182317,182,20,50,0.57053,0.31746,0.79365,2.68886e-19
100,0.0182317,182,20,52,0.57053,0.31746,0.82540,1.08636e-21
100,0.0182317,182,20,54,0.57053,0.31746,0.85714,3.2366e-24
100,0.0182317,182,20,56,0.57053,0.31746,0.88889,7.28592e-27
100,0.0182317,182,20,58,0.57053,0.31746,0.92063,1.26487e-29
100,0.0182317,182,20,60,0.57053,0.31746,0.95238,1.72303e-32
100,0.0182317,182,20,62,0.57053,0.31746,0.98413,1.8675e-35
100,0.0182317,182,22,0,0.57053,0.34921,0.00000,0
